review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,processed_text
RV0430,"Sản phẩm rất đáng tiền, hộp còn nguyên, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm rất đáng tiền hộp còn nguyên lần sau sẽ ủng hộ tiếp
RV0431,Mua hộ nên không rõ sản phẩm ra sao.,Neutral,spam_or_irrelevant,no,,not_used,mua hộ nên không rõ sản phẩm ra sao
RV0432,"Mình mua mũ bảo hiểm, thấy mùi dễ chịu, cửa hàng hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua mũ bảo hiểm thấy mùi dễ chịu cửa hàng hỗ trợ tốt
RV0434,"không có chống sốc, may là đèn học chưa hỏng hẳn.",Negative,packaging,no,,normal,không có chống sốc may là đèn học chưa hỏng hẳn
RV0435,"quần jean đẹp hơn mong đợi, ship khá nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,quần jean đẹp hơn mong đợi ship khá nhanh giá cũng hợp lý
RV0436,"Mình mua sách, thấy vải đẹp, cửa hàng hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua sách thấy vải đẹp cửa hàng hỗ trợ tốt
RV0437,"quần jean bị lỗi nhẹ, nhưng vấn đề chính là hứa gọi lại nhưng không gọi.",Negative,customer_service,yes,product_quality,mixed_topic,quần jean bị lỗi nhẹ nhưng vấn đề chính là hứa gọi lại nhưng không gọi
RV0438,"Sản phẩm chất lượng kém, khác xa kỳ vọng. Mình ghi nhận như vậy.",Negative,product_quality,no,,normal,sản phẩm chất lượng kém khác xa kỳ vọng mình ghi nhận như vậy
RV0439,"sách chất lượng kém, mình khá thất vọng.",Negative,product_quality,no,,normal,sách chất lượng kém mình khá thất vọng
RV0440,"Sản phẩm mùi rất khó chịu, khác xa kỳ vọng. Hy vọng lần sau tốt hơn.",Negative,product_quality,no,,normal,sản phẩm mùi rất khó chịu khác xa kỳ vọng hy vọng lần sau tốt hơn
RV0441,Sản phẩm có vấn đề nhưng không hỗ trợ đổi trả. Mình ghi nhận như vậy.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng không hỗ trợ đổi trả mình ghi nhận như vậy
RV0442,sách nhìn ngoài được nhưng thực tế dùng được một lúc là hỏng.,Negative,product_quality,no,,normal,sách nhìn ngoài được nhưng thực tế dùng được một lúc là hỏng
RV0443,"đèn học giao nhanh nhưng màu bị phai, thêm nữa hứa gọi lại nhưng không gọi.",Negative,product_quality,yes,delivery,mixed_topic,đèn học giao nhanh nhưng màu bị phai thêm nữa hứa gọi lại nhưng không gọi
RV0444,"Đơn nồi chiên đợi rất lâu mới nhận được, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn nồi chiên đợi rất lâu mới nhận được hỏi thì không có cập nhật rõ
RV0445,"Mình mua chuột máy tính, thấy xài mượt, người bán nhắn tin lịch sự.",Positive,no_issue,no,,normal,mình mua chuột máy tính thấy xài mượt người bán nhắn tin lịch sự
RV0446,"Rất thích áo, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích áo rất đáng tiền phù hợp với nhu cầu
RV0447,"Dùng thử kem dưỡng thì thấy âm thanh rè, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử kem dưỡng thì thấy âm thanh rè cần kiểm tra chất lượng kỹ hơn
RV0448,Mình không hài lòng vì xử lý khiếu nại lâu.,Negative,customer_service,no,,normal,mình không hài lòng vì xử lý khiếu nại lâu
RV0449,"đặt mẫu khác nhưng nhận mẫu này, không đúng với lựa chọn ban đầu.",Negative,wrong_item,no,,normal,đặt mẫu khác nhưng nhận mẫu này không đúng với lựa chọn ban đầu
RV0450,"kem dưỡng rất đáng tiền, đóng đơn nhanh, bao bì sạch sẽ.",Positive,no_issue,no,,normal,kem dưỡng rất đáng tiền đóng đơn nhanh bao bì sạch sẽ
RV0451,"quần jean dùng ổn, giao đúng hẹn, niêm phong kỹ.",Positive,no_issue,no,,normal,quần jean dùng ổn giao đúng hẹn niêm phong kỹ
RV0452,"Vấn đề lớn nhất là đợi rất lâu mới nhận được, mong shop cải thiện khâu giao hàng.",Negative,delivery,no,,normal,vấn đề lớn nhất là đợi rất lâu mới nhận được mong shop cải thiện khâu giao hàng
RV0453,"Rất thích ốp điện thoại, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích ốp điện thoại rất đáng tiền phù hợp với nhu cầu
RV0454,"Giao hàng ổn nhưng giá hơi cao so với chất lượng, chất lượng chưa thuyết phục.",Negative,price,yes,product_quality,mixed_topic,giao hàng ổn nhưng giá hơi cao so với chất lượng chất lượng chưa thuyết phục
RV0455,"Đánh giá sau, giờ lấy xu trước.",Neutral,spam_or_irrelevant,no,,spam_xu,đánh giá sau giờ lấy xu trước
RV0456,Với mức giá này thì giá hơi cao so với chất lượng.,Negative,price,no,,normal,với mức giá này thì giá hơi cao so với chất lượng
RV0457,"váy tạm dùng được nhưng không đáng tiền, đóng gói cũng sơ sài.",Negative,price,yes,packaging,mixed_topic,váy tạm dùng được nhưng không đáng tiền đóng gói cũng sơ sài
RV0458,"Rất thích son, dùng ổn, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích son dùng ổn phù hợp với nhu cầu
RV0459,"Không hài lòng vì gửi nhầm sản phẩm, phải mất công đổi trả. Mình ghi nhận như vậy.",Negative,wrong_item,no,,normal,không hài lòng vì gửi nhầm sản phẩm phải mất công đổi trả mình ghi nhận như vậy
RV0460,"Gói hàng ổn, đóng đơn nhanh, sản phẩm chắc chắn. Hy vọng lần sau tốt hơn.",Positive,no_issue,no,,normal,gói hàng ổn đóng đơn nhanh sản phẩm chắc chắn hy vọng lần sau tốt hơn
RV0461,"gửi nhầm sản phẩm, bao bì lại còn bị rách. Mình ghi nhận như vậy.",Negative,wrong_item,yes,packaging,mixed_topic,gửi nhầm sản phẩm bao bì lại còn bị rách mình ghi nhận như vậy
RV0462,"mũ bảo hiểm đẹp hơn mong đợi, giao đúng hẹn, giá cũng hợp lý.",Positive,no_issue,no,,normal,mũ bảo hiểm đẹp hơn mong đợi giao đúng hẹn giá cũng hợp lý
RV0463,"Vấn đề lớn nhất là vận chuyển chậm hơn dự kiến, mong shop cải thiện khâu giao hàng. Mình ghi nhận như vậy.",Negative,delivery,no,,normal,vấn đề lớn nhất là vận chuyển chậm hơn dự kiến mong shop cải thiện khâu giao hàng mình ghi nhận như vậy
RV0464,quần jean thì tạm ổn nhưng đơn hàng mã vận đơn cập nhật sai. Mình ghi nhận như vậy.,Negative,delivery,no,,normal,quần jean thì tạm ổn nhưng đơn hàng mã vận đơn cập nhật sai mình ghi nhận như vậy
RV0465,"kem dưỡng giao nhanh nhưng dùng được một lúc là hỏng, thêm nữa giá hơi cao so với chất lượng.",Negative,product_quality,yes,delivery,mixed_topic,kem dưỡng giao nhanh nhưng dùng được một lúc là hỏng thêm nữa giá hơi cao so với chất lượng
RV0466,Sản phẩm có vấn đề nhưng đổ lỗi cho khách. Mình ghi nhận như vậy.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng đổ lỗi cho khách mình ghi nhận như vậy
RV0467,áo nhìn ngoài được nhưng thực tế màu bị phai.,Negative,product_quality,no,,normal,áo nhìn ngoài được nhưng thực tế màu bị phai
RV0468,"Shop phản hồi được nhưng chất lượng chưa tương xứng với giá, mình thấy chưa đáng mua lại.",Negative,price,yes,customer_service,mixed_topic,shop phản hồi được nhưng chất lượng chưa tương xứng với giá mình thấy chưa đáng mua lại
RV0469,"Trải nghiệm chăm sóc khách hàng kém, thái độ phản hồi khó chịu.",Negative,customer_service,no,,normal,trải nghiệm chăm sóc khách hàng kém thái độ phản hồi khó chịu
RV0470,"Mình mua áo, thấy rất đáng tiền, người bán đổi trả rõ ràng.",Positive,no_issue,no,,normal,mình mua áo thấy rất đáng tiền người bán đổi trả rõ ràng
RV0471,Mình đặt nồi chiên nhưng shop gửi nhầm sản phẩm.,Negative,wrong_item,no,,normal,mình đặt nồi chiên nhưng shop gửi nhầm sản phẩm
RV0472,Sản phẩm bên trong tạm ổn nhưng hộp ướt. Mình ghi nhận như vậy.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng hộp ướt mình ghi nhận như vậy
RV0473,"Đơn sách giao quá chậm, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn sách giao quá chậm hỏi thì không có cập nhật rõ
RV0474,kem dưỡng nhìn ngoài được nhưng thực tế bị lỗi.,Negative,product_quality,no,,normal,kem dưỡng nhìn ngoài được nhưng thực tế bị lỗi
RV0475,Có lỗi phát sinh nhưng người bán hứa gọi lại nhưng không gọi.,Negative,customer_service,no,,normal,có lỗi phát sinh nhưng người bán hứa gọi lại nhưng không gọi
RV0476,"Hàng chuẩn, xài mượt, bên bán phản hồi nhanh nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn xài mượt bên bán phản hồi nhanh nên mình hài lòng
RV0477,giày thì tạm ổn nhưng đơn hàng shipper giao nhầm giờ.,Negative,delivery,no,,normal,giày thì tạm ổn nhưng đơn hàng shipper giao nhầm giờ
RV0478,Sản phẩm có vấn đề nhưng nhắn tin không ai trả lời.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng nhắn tin không ai trả lời
RV0479,"Dùng thử khăn tắm thì thấy dùng được một lúc là hỏng, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử khăn tắm thì thấy dùng được một lúc là hỏng cần kiểm tra chất lượng kỹ hơn
RV0480,Shop cần kiểm tra đơn kỹ hơn vì gửi nhầm sản phẩm.,Negative,wrong_item,no,,normal,shop cần kiểm tra đơn kỹ hơn vì gửi nhầm sản phẩm
RV0481,"Đơn ốp điện thoại giao thiếu thông báo, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn ốp điện thoại giao thiếu thông báo hỏi thì không có cập nhật rõ
RV0482,"Nhận hàng xong mới thấy balo không hoạt động, không muốn mua lại.",Negative,product_quality,no,,normal,nhận hàng xong mới thấy balo không hoạt động không muốn mua lại
RV0483,Sản phẩm có vấn đề nhưng xử lý khiếu nại lâu. Hy vọng lần sau tốt hơn.,Negative,customer_service,no,,normal,sản phẩm có vấn đề nhưng xử lý khiếu nại lâu hy vọng lần sau tốt hơn
RV0484,"Đã dùng vài ngày, sạc dự phòng chắc chắn, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày sạc dự phòng chắc chắn không có lỗi gì
RV0485,"Sản phẩm pin tụt nhanh, khác xa kỳ vọng. Mình ghi nhận như vậy.",Negative,product_quality,no,,normal,sản phẩm pin tụt nhanh khác xa kỳ vọng mình ghi nhận như vậy
RV0486,"Mình mua son, thấy dùng ổn, bên bán nhắn tin lịch sự.",Positive,no_issue,no,,normal,mình mua son thấy dùng ổn bên bán nhắn tin lịch sự
RV0487,"sách chất lượng tốt, giao nhanh, bao bì sạch sẽ.",Positive,no_issue,no,,normal,sách chất lượng tốt giao nhanh bao bì sạch sẽ
RV0488,"đồng hồ dùng được nhưng không có chống sốc, giao hàng cũng hơi lâu.",Negative,packaging,yes,delivery,mixed_topic,đồng hồ dùng được nhưng không có chống sốc giao hàng cũng hơi lâu
RV0489,"Rất thích ốp điện thoại, xài mượt, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích ốp điện thoại xài mượt phù hợp với nhu cầu
RV0490,"Sản phẩm màu bị phai, khác xa kỳ vọng.",Negative,product_quality,no,,normal,sản phẩm màu bị phai khác xa kỳ vọng
RV0491,Sản phẩm bên trong tạm ổn nhưng hộp bị móp.,Negative,packaging,no,,normal,sản phẩm bên trong tạm ổn nhưng hộp bị móp
RV0492,"chuột máy tính rất đáng tiền nhưng giao quá chậm, hộp cũng hơi móp.",Negative,delivery,yes,packaging,mixed_topic,chuột máy tính rất đáng tiền nhưng giao quá chậm hộp cũng hơi móp
RV0493,Đơn này bị lỗi phân loại: giao sai size.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại giao sai size
RV0494,"đóng gói sơ sài, may là ốp điện thoại chưa hỏng hẳn.",Negative,packaging,no,,normal,đóng gói sơ sài may là ốp điện thoại chưa hỏng hẳn
RV0495,"nồi chiên đẹp hơn mong đợi, giao đúng hẹn, giá cũng hợp lý. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,nồi chiên đẹp hơn mong đợi giao đúng hẹn giá cũng hợp lý mình ghi nhận như vậy
RV0496,"Shop tư vấn được nhưng đóng gói sơ sài, không xứng với giá.",Negative,packaging,yes,price,mixed_topic,shop tư vấn được nhưng đóng gói sơ sài không xứng với giá
RV0497,"đồng hồ màu đẹp, nhận hàng sớm, bao bì sạch sẽ.",Positive,no_issue,no,,normal,đồng hồ màu đẹp nhận hàng sớm bao bì sạch sẽ
RV0498,"Shop trả lời ổn nhưng ốp điện thoại không giống mô tả, không hỗ trợ đổi trả.",Negative,product_quality,yes,customer_service,mixed_topic,shop trả lời ổn nhưng ốp điện thoại không giống mô tả không hỗ trợ đổi trả
RV0499,"Rất thích váy, hoạt động tốt, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích váy hoạt động tốt phù hợp với nhu cầu
RV0500,Hàng không tệ nhưng vận chuyển chậm hơn dự kiến nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng vận chuyển chậm hơn dự kiến nên mình đánh giá thấp
RV0501,"Sản phẩm chắc chắn, niêm phong kỹ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm chắc chắn niêm phong kỹ lần sau sẽ ủng hộ tiếp
RV0502,"Khâu đóng gói kém, hộp bị móp. Hy vọng lần sau tốt hơn.",Negative,packaging,no,,normal,khâu đóng gói kém hộp bị móp hy vọng lần sau tốt hơn
RV0503,"Dùng thử nồi chiên thì thấy không giống mô tả, cần kiểm tra chất lượng kỹ hơn.",Negative,product_quality,no,,normal,dùng thử nồi chiên thì thấy không giống mô tả cần kiểm tra chất lượng kỹ hơn
RV0504,Mình không hài lòng vì tem niêm phong bị bung khi nhận hàng. Đây là trải nghiệm cá nhân.,Negative,packaging,no,,normal,mình không hài lòng vì tem niêm phong bị bung khi nhận hàng đây là trải nghiệm cá nhân
RV0505,"Không hài lòng vì giao hàng không đúng phân loại, phải mất công đổi trả. Mình ghi nhận như vậy.",Negative,wrong_item,no,,normal,không hài lòng vì giao hàng không đúng phân loại phải mất công đổi trả mình ghi nhận như vậy
RV0506,Không biết viết gì. Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,irrelevant,không biết viết gì đây là trải nghiệm cá nhân
RV0507,"Bao bì nhìn được nhưng đồng hồ không giống mô tả, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng đồng hồ không giống mô tả mình vẫn phải đánh giá thấp
